m,p,t,a,c
0.0469441709476669,0.42858436876803,0.117825353519612,0.739317109947037,1
0.0340784993355797,0.399228323054346,0.115844509872999,3.0263871605566,1
0.0411011785739551,0.350353664962813,0.10645113928115,2.0835678763298,1
0.0395102502569313,0.399200931998435,0.102031420193406,0.552886108830626,1
0.0321904331120199,0.34361731551627,0.110827900491207,0.887096808195112,1
0.0373939623103821,0.32879586350499,0.130853012719912,1.18901820639841,1
0.0345949169310919,0.456114027886241,0.133577859502998,4.03362142474457,1
0.0447085526509425,0.409689524376782,0.129301805519371,2.58906709741134,1
0.0369794406727169,0.468737418681066,0.096470508108627,4.16642345810733,1
0.0404565301680994,0.431466752088836,0.136474240224504,1.54070737962089,1
0.0346503796719965,0.413246554428134,0.140271935894221,0.0585518993109571,1
0.0416317110624262,0.450463553836387,0.133005802592348,3.19369842636533,1
0.0362075405526423,0.460642224735549,0.0980476730848823,1.67635179151779,1
0.0424652655756285,0.478225858572734,0.11415293457841,5.67738092111956,1
0.0430274320502401,0.320083580057111,0.129808301975202,5.43865959906001,1
0.0439704254851793,0.458470174562084,0.131016626184223,2.35610745584467,1
0.03920866557604,0.41801063511744,0.106765299391897,0.149131403069233,1
0.0333411420479509,0.478392032913413,0.108914627125122,4.02862077943476,1
0.0356636314994691,0.404428811094151,0.128305495920198,5.02302381226233,1
0.0466133977840267,0.396723741633635,0.118919625490889,5.82899782986758,1
0.0344380483035076,0.448215616883512,0.125938387808037,0.341597312611488,1
0.0452130716398328,0.356454869712967,0.107349356766764,2.70194287640072,1
0.0406134789641609,0.399695086591422,0.104501940215919,3.49482181041772,1
0.0479381554660302,0.464136398165121,0.135822882513484,4.11982688697782,1
0.0332508084600509,0.41194579506083,0.132812240060893,4.31659651557599,1
0.0390828523164071,0.455228509608646,0.140854957109677,3.90024451155234,1
0.0337064443228893,0.438182446719264,0.101178667444049,4.36148730547591,1
0.0473903692936809,0.413757925732236,0.104746920268851,2.24308599503989,1
0.0320741475861451,0.359477524157756,0.100756573556278,3.48949249927719,1
0.044398567435384,0.426626594771115,0.119508662492325,0.696711076676402,1
0.0450768515304549,0.33335725017642,0.105275775862506,0.345926167289233,1
0.0458991152858162,0.420153565627453,0.139002795542043,5.87859134385592,1
0.0333509735281746,0.425751129271575,0.100756303184727,1.70894236116371,1
0.0383965223855823,0.436760296850755,0.0981199474446077,3.56984579285758,1
0.0361579264456105,0.462520338612052,0.122750167478629,5.77296618606756,1
0.0448010956835889,0.477168515661377,0.133079763225006,1.11466958045147,1
0.0389026212394167,0.443044653653743,0.110973122759821,1.15823889586216,1
0.0465703615108724,0.413031438060064,0.104591159007088,2.04986462787085,1
0.0349095524528456,0.46853008997027,0.11226987255589,5.59738737490848,1
0.0362208466643518,0.412814458521351,0.10608699057809,2.34400521970558,1
0.0343286236861555,0.322717270133962,0.120487320948732,1.63930024799978,1
0.0341770969393386,0.339337531375769,0.13950548751673,0.911682479081065,1
0.0459086753222414,0.458033714991947,0.126188349055311,2.38265305646071,1
0.0412752733978491,0.397487441793936,0.100873626662991,2.24833480170746,1
0.0407977632293813,0.455176907932202,0.114761028130865,0.786688242258032,1
0.0343192767715796,0.35350481344335,0.0986215975307356,2.61024430737376,1
0.0456484978835503,0.408366614646204,0.120061579833754,0.549079003275665,1
0.0419528821037611,0.420781341610307,0.116722616250444,3.68776174807768,1
0.0376152380942763,0.325118562522011,0.143882896776585,0.0658745537448704,1
0.0402119926378729,0.418354147058743,0.134956923887775,3.43956229958023,1
0.0384289285400311,0.377985833963688,0.119311280155105,4.73837914815457,1
0.0332154670670535,0.32792521264673,0.138933492267235,1.41220063890522,1
0.0358386584568585,0.398331198268371,0.102602236548819,2.68811828078431,1
0.0339731029573627,0.350801663369932,0.114720235893374,3.41614909970959,1
0.0349425246125187,0.339693399607351,0.14051309879991,0.368408653745082,1
0.0358392404106384,0.352879067345229,0.140039703955974,2.97773331383931,1
0.0386762731053499,0.343442385698382,0.130251552556527,3.85389140751179,1
0.0327944708852119,0.350251547915618,0.125680194413853,1.32759438076263,1
0.0464434577586445,0.326824385745783,0.112477818731585,5.02233867319128,1
0.0471165950355463,0.421631666697581,0.140929311681109,5.82645138865508,1
0.0398538254794893,0.365098696940869,0.101989153951704,5.07823732615904,1
0.0398280422144003,0.406175468487254,0.131068097352274,3.03599673534329,1
0.037403510557142,0.431226086311093,0.127030916756439,1.67325366687138,1
0.0464008615426826,0.399858562157214,0.135991295312126,4.47970333096921,1
0.0379079484979234,0.405728168920178,0.115117546954501,1.42158230467722,1
0.0337792440847006,0.391229306447367,0.131991466049311,5.74407168971474,1
0.0444840330931382,0.339829164415691,0.13609058450295,3.72156021646662,1
0.0382358213913801,0.398457166954883,0.111478099073388,3.60157287304577,1
0.0358670605746213,0.456479704854531,0.122508557609201,1.03562700988601,1
0.0384625943294098,0.459828384937877,0.142998198356827,0.542080428859347,1
0.0335432724026942,0.363247093166832,0.122366809584879,1.53157321586153,1
0.0341115726817014,0.35335381740021,0.111860333261117,5.15142318755526,1
0.0470728094524078,0.410396731318112,0.125734634648533,5.46640232038676,1
0.0472981526436768,0.422449892026041,0.113310555408106,4.19780260335458,1
0.0412033375212554,0.386724632262862,0.132312458088093,4.35109413014032,1
0.0329564726871545,0.352956082485159,0.115867235937129,1.37931647314498,1
0.0357564786139585,0.471669299406907,0.119632565010477,3.45632073792813,1
0.0376505371395531,0.333131393135636,0.129347675190365,4.86376863004763,1
0.0451391046431673,0.336913508253075,0.14269122648383,2.42306021030439,1
0.0322464550024249,0.34272657950464,0.111732238103684,5.93063560319847,1
0.0326883808265249,0.346633670540227,0.136214552787772,0.53999288992133,1
0.0347038404714033,0.419353383029649,0.131475466909129,1.92564619588657,1
0.0423858475993032,0.411793562374592,0.141800373906218,3.06845363291507,1
0.0437075581705387,0.328332462445739,0.097532286216191,0.363638199409454,1
0.0423639354101809,0.46899222153732,0.113129711336762,4.35412754127506,1
0.0392147793028951,0.436585869068523,0.127807384045786,3.33933449137195,1
0.0407521422765815,0.438054664607614,0.109512074839128,3.17615941488754,1
0.0367411328897244,0.330144720110851,0.107058387231238,4.97989459219917,1
0.0439150849131865,0.457670490086117,0.130134170456656,5.15255420443082,1
0.0350232802405207,0.469504819033794,0.125979500015679,4.73417353988369,1
0.042988406933845,0.477503729958556,0.124349215340143,1.90699832235737,1
0.0349361784917963,0.457430210669419,0.127701022383005,2.71324472257789,1
0.0378957535438454,0.445689438282405,0.0982826243094656,4.51336782029965,1
0.042009896971675,0.402140386974012,0.112741670808483,0.659170234504115,1
0.044483638962422,0.348416393680938,0.117664347857076,0.658454211563422,1
0.0332980123018526,0.383774319477735,0.107563439861765,1.61930198222641,1
0.0468701755354997,0.341429000158075,0.130322160638216,3.14782407237787,1
0.0444114028577344,0.324942327799192,0.137096750016302,5.83590646186498,1
0.0397886661184508,0.470262672971128,0.109512369365691,4.26245211166902,1
0.0389737374172947,0.368208970333823,0.13109043982674,1.8711596708852,1
0.0391485399908769,0.367285413516057,0.102612618840937,1.74874276588636,1
0.0369015915522649,0.373269805093788,0.136162693523986,5.10214402424773,1
0.040136138486098,0.394730909924616,0.102652882355633,5.46988454404712,1
0.0401723450267538,0.423711745034585,0.124234050498696,3.83565688365638,1
0.0450820433331562,0.324036509038886,0.113575526421837,1.53222178766666,1
0.0447173026701353,0.454753057987094,0.134724458143733,0.531995040193698,1
0.0423090900830991,0.409445207198191,0.120181477717255,5.02953352522335,1
0.0380577501225643,0.456655991883751,0.119500528258721,3.50831171557992,1
0.0449852873325196,0.375660671092362,0.138098338722482,5.68865241237613,1
0.0405252094207913,0.391364263688816,0.11295080702107,0.366173575155055,1
0.0376116336572301,0.328678317510581,0.117573290715444,3.50784782013066,1
0.0470240249919982,0.348337205406257,0.142249453768484,1.71064851395185,1
0.0460150849838877,0.426049289913756,0.0980302942998981,4.96639304068958,1
0.0408025014863748,0.372932639232529,0.14270200003875,1.14591864418439,1
0.0419596013760196,0.463757782053488,0.105081928469874,2.6551797732173,1
0.0413927152725027,0.338904831751474,0.128021774401924,2.36046903820546,1
0.0353238766837285,0.478146868605597,0.124149101504588,4.95944387425659,1
0.0368199412844719,0.406397135846069,0.128405395987446,4.06122656063051,1
0.0395347735762814,0.433106787091642,0.113329058361344,1.24561820627988,1
0.0356878105633849,0.479918659215633,0.125773364499412,1.90862835690158,1
0.0455089406831262,0.366055895170422,0.134935242484814,0.802865912136756,1
0.0351162286330728,0.386323606222897,0.0969243589158788,4.02877733686818,1
0.0356147484955584,0.394374390660022,0.100025928397579,3.42594645277443,1
0.0347313287543657,0.442233132558713,0.142790480024875,1.01860239615893,1
0.0356426287650649,0.450912646225227,0.127264777555937,0.885934662910421,1
0.0389711789456624,0.336035446431279,0.107099415175889,2.85647830960474,1
0.0369776365864066,0.348498712621883,0.11536757486998,5.4486144990417,1
0.0467740742736519,0.377541586157133,0.101856984876102,3.31305016029501,1
0.0388833182612733,0.329072750250927,0.10888506342707,0.19763935649926,1
0.0349570611219862,0.403501707785805,0.108376616165405,0.323177558613337,1
0.0464780954988783,0.373735835948308,0.111919931459646,4.83037937135341,1
0.0476759740536974,0.348107044748106,0.103307232617421,2.70824912822069,1
0.0390219195700177,0.353431467838902,0.112704367666373,2.29587737735975,1
0.0337779075750496,0.464824569440714,0.101839605806771,4.73786222213814,1
0.0361290351345931,0.4280625883738,0.138439346771984,2.18572121699876,1
0.0385395175378008,0.39495491198464,0.100525362723079,3.19409960999346,1
0.0415183371841378,0.46594119587834,0.140641950053159,4.2699402358876,1
0.0361953879644935,0.336641851964701,0.115152958513659,5.22885910797508,1
0.0416454894301133,0.439287371792275,0.0982752701773992,1.97213767003337,1
0.0433794524869389,0.437802792895462,0.112433928151716,3.90070815238666,1
0.0355479477442758,0.409897828045062,0.131326375626248,5.84901688801655,1
0.0338786824136929,0.349471055602484,0.134144743552023,0.455804167764814,1
0.0367468139714932,0.415553816054057,0.122155483115744,3.52211500249663,1
0.0371004528308141,0.367989918414366,0.128938726223234,2.48331898664016,1
0.0387866681554209,0.341459669252589,0.138894369404813,1.8548185587976,1
0.0401257325545779,0.354016245337415,0.0986300059161472,1.58300424916077,1
0.0333682527534407,0.46319066807053,0.110575746226417,4.55259759048122,1
0.0361997157551733,0.331432450045927,0.0982171947039143,5.97129588677851,1
0.0448162339643158,0.358797849429875,0.105382884654422,1.11942866484822,1
0.0324675244409943,0.328600702753394,0.130567958520793,4.68687161120859,1
0.0468616662316487,0.390675529130308,0.130644157127966,1.17478788616039,1
0.0436852938056872,0.32212531207476,0.138134355415273,5.95415383907956,1
0.0398177435808573,0.463550616155772,0.123956782295396,4.81356941858573,1
0.041256400976375,0.351465310618821,0.0993928480985592,2.54536025941984,1
0.0357965372763443,0.334939282680815,0.140291739369076,4.37318320830824,1
0.0393415812508789,0.369178703934067,0.134417860432853,2.99012149514131,1
0.0474094166285906,0.392969226694999,0.109725449108177,4.85394160319427,1
0.0407488914998235,0.336267102979961,0.122095835176385,2.13905360088628,1
0.040338173292864,0.479262356424815,0.143269259374589,0.439460606938844,1
0.0357055101873364,0.3731348533524,0.130352547222078,3.5459487316491,1
0.0398223639027227,0.367575490542068,0.13627054067184,5.46112698436885,1
0.041984961410779,0.329927235411141,0.116796506928382,1.16259561699966,1
0.042866168653852,0.367719035502042,0.118589986349114,2.59420674920639,1
0.0383282434506975,0.327416202383709,0.122914243730139,4.49495837440806,1
0.0378789863767116,0.400868502793232,0.108916394089488,0.235106919885498,1
0.0478077120505861,0.441828141870418,0.131952886446813,5.6779499388329,1
0.0326038218598328,0.420971199874175,0.120186613126103,4.58203994198257,1
0.0461626881312396,0.334382664124175,0.127046863981093,3.35292330305736,1
0.0466125892422278,0.33293798770085,0.110771787937485,1.10305766679465,1
0.0447389419773634,0.444358485847831,0.102658782531751,2.98769289011368,1
0.0335793964584892,0.464821559075771,0.118827500822283,3.1070736014043,1
0.0361899389419315,0.40540351228272,0.1133980454793,5.9654580638643,1
0.0373657094394047,0.337464673926793,0.13382944456313,5.12911009854405,1
0.0428756472220374,0.452129417256896,0.133454199400517,5.77442363827183,1
0.0341848501976859,0.374095635008348,0.12808858628417,4.0736460538622,1
0.0435396399773078,0.367035688484237,0.102408185263743,2.42100833282616,1
0.0337081897857159,0.439410148432589,0.0970346825857679,5.60987451706831,1
0.042460117578697,0.321653858934943,0.12287235388188,2.87690727379489,1
0.0399067829862283,0.327751574280516,0.110439312867335,1.3907496699787,1
0.0444648275717004,0.42686657945178,0.141091666265926,2.37774149105865,1
0.0434405932544111,0.416554877412923,0.143083374530249,4.23046485067673,1
0.0464595289689011,0.40417639452729,0.109757778666924,3.3513542073633,1
0.0462547600692926,0.436753511715716,0.134439373773674,4.5397842053662,1
0.0373466088437999,0.433160557650467,0.139013344868765,5.97288635133155,1
0.0431799333173567,0.445020328287884,0.124681275687256,5.7745884261998,1
0.0351649572269749,0.366076316098267,0.138432803314743,3.21040263153694,1
0.0324886551408742,0.430805117821843,0.141299113977398,5.78322077983029,1
0.0439051881658794,0.409067173594242,0.122359588196155,0.693755275087555,1
0.0400003589694432,0.383443326813055,0.130962567580529,0.308689759381232,1
0.039678754258337,0.329854506728634,0.123684398297184,1.82609367381944,1
0.0464755558090778,0.444828085038588,0.0972411586119907,3.48115099885627,1
0.0417578663747609,0.374013418248327,0.117433486957671,3.18578671402969,1
0.0418826622334153,0.417258545162071,0.127022493952831,5.40724855591886,1
0.0457510768903394,0.438600647920355,0.121017741728276,3.24330255102147,1
0.044887830792475,0.33677011871576,0.113871007717417,2.5918836651401,1
0.041227544249835,0.340462140765279,0.140982463984395,3.25600192461805,1
0.0349267595106386,0.407926417122432,0.135817575577273,4.27448883473713,1
0.0358389121690995,0.397636705373594,0.136756103037814,0.100048277641395,1
0.0461841909292176,0.46247610866951,0.113881643515178,4.80552529234709,1
0.0324587864394257,0.447833644610061,0.124472859610488,0.855055949542743,1
0.0398384222161956,0.437494573391355,0.137882523103083,2.87084683741718,1
0.0346868343309161,0.328213101777979,0.140808077208341,1.5410121250778,1
0.0476588903942585,0.331661647855836,0.128086285169346,2.21455013294916,1
0.0434031115468626,0.334164393547955,0.105925269980885,3.97058948019249,1
0.0400075459864775,0.447736138258232,0.127384828419004,1.01765288072589,1
0.039537413992671,0.470881302331312,0.0994584744585912,1.67270412263411,1
0.0329539018812742,0.429394491585337,0.115522891924289,1.18933076708303,1
0.042911550466385,0.34113327291417,0.12801271359396,1.17042919970557,1
0.0326788982000119,0.435635926345083,0.140818831658205,1.96103789009985,1
0.0331431274336103,0.337656556902776,0.134925601547437,5.2820271622752,1
0.0403463974794285,0.338798856344293,0.11925831704808,2.82661119009449,1
0.0335476804124939,0.422514867674548,0.132323962083145,2.42381623302565,1
0.045090376861754,0.372610274361088,0.116018277779653,1.07538885854068,1
0.0450807534732686,0.424609923615324,0.142645727663486,5.81354997688375,1
0.0435590334778695,0.439861034096563,0.14342278565908,2.44473442681572,1
0.0343978470796475,0.41330971703278,0.137479081393498,5.06692437890069,1
0.0425536840465329,0.438405172478044,0.114666421243797,3.6919505827851,1
0.0402975190801686,0.357572306359665,0.117827607745877,2.25966646819642,1
0.0475675928762218,0.437593206671368,0.107840985486628,5.26309049602258,1
0.0423838638833977,0.475295764013858,0.13365230846516,4.70911456369814,1
0.0448052892056384,0.458708846680307,0.138376205067987,2.78972569988721,1
0.0392607633396307,0.333797524778159,0.139858160702065,4.8838615609256,1
0.0389182640605354,0.378629858611072,0.122797676333869,5.39066482308072,1
0.0452050207264327,0.379071808692803,0.124745668931818,2.57543125868896,1
0.0333355170377426,0.429604555625858,0.103146082576202,2.00597651773332,1
0.0341307361217146,0.415670661661422,0.139186247257715,3.57988262667148,1
0.0347742178099041,0.446298230982705,0.117618891871302,5.41194485223937,1
0.0382550048371798,0.37882446695006,0.10587227229427,4.21239869615805,1
0.0453020758854251,0.352964457520831,0.139183247544436,2.26473061242519,1
0.044853830265639,0.333866647583285,0.132604105889915,4.40973555258009,1
0.0329675388667183,0.443509426735857,0.138359342755214,5.72461671882728,1
0.0383881243298172,0.352907923434362,0.109677610465191,3.25687867862131,1
0.0404300132881327,0.382123460967648,0.128314847349708,3.24063499415619,1
0.0386687914868926,0.408284565113156,0.127885435412066,1.86665783762401,1
0.0425097582555793,0.356632520323696,0.101895119707177,0.427407431547502,1
0.0420475737470417,0.42271049926387,0.115551284306727,1.09188280301413,1
0.0366717452793874,0.397516859583709,0.109213773663153,0.557933561224068,1
0.0389064187239795,0.344295284018603,0.130400147550679,2.78093548657346,1
0.0322477940101763,0.44510911465408,0.109602450318189,0.0559950721666165,1
0.0477450195900665,0.336097011577987,0.139017545128776,5.49015547041474,1
0.0346746945586345,0.367050613401381,0.135675786831051,3.85645043479862,1
0.0336994615188586,0.357979683152893,0.114721272615072,0.00851434921441774,1
0.0379585558408886,0.404939561124469,0.119899341262281,0.182311634969506,1
0.0351698944406876,0.334639797014306,0.12935064924828,1.25082133983192,1
0.0398350022082564,0.384850467180895,0.136049712052797,2.72979687001258,1
0.0374318946142521,0.336775399538521,0.125262225104435,0.763596199950801,1
0.0472260874364436,0.337965433944964,0.123587383721108,0.051886127268542,1
0.046725312637385,0.445508462519026,0.111650024204294,4.36247760689116,1
0.0328428319628927,0.366651250865109,0.117908380840884,2.12469879633952,1
0.0438057295282719,0.416565350200142,0.13026218799519,4.68267567657615,1
0.0363059108223769,0.474307626754544,0.138451442173248,2.61993984981175,1
0.0387653698401409,0.389197599035258,0.130601072199213,2.61932869423361,1
0.0407659344194375,0.43116035113887,0.0968934131868665,0.295279082138918,1
0.0470837917484309,0.441295884046313,0.128389270422158,0.297791409116341,1
0.0386839056690666,0.389222772183536,0.117048423563353,0.546601052478324,1
0.0477288394635177,0.424879686368566,0.117015368599981,3.56422218866473,1
0.036823279179393,0.337560808115688,0.101617767336272,1.44650433101413,1
0.0432175800944148,0.469401575741653,0.135104721096892,5.04821461183286,1
0.0426614216253508,0.34999372902747,0.111593061054264,5.14327658454363,1
0.0406260234406857,0.362588614225222,0.107818949483263,5.78167320570813,1
0.0431696883228849,0.447652841633856,0.112450234613917,2.93339871696362,1
0.0426644466144414,0.398016604069428,0.11403322272046,1.3218606034118,1
0.0348501192704054,0.443033322249419,0.122234582067982,1.35725184504772,1
0.0340482303955228,0.38336107923486,0.122972167404767,3.22072682707695,1
0.0479852863161818,0.363670207059791,0.114999466973952,4.57265825526688,1
0.0347379370617029,0.325957541451252,0.115110282217504,2.08540290269256,1
0.0325216131284884,0.427727186257385,0.120737626522155,2.767390556349,1
0.0409791966833546,0.388730313480297,0.127561466020604,3.83594257319614,1
0.046109864007229,0.392278277584758,0.141643929516718,5.50401624520107,1
0.0427068048725503,0.417577147086435,0.13067272868772,0.969435443341985,1
0.0350469322748793,0.329504527497324,0.115203827777392,4.29381242500484,1
0.0379026647370223,0.370529830134219,0.135929824287831,3.46643325715446,1
0.0393716149961666,0.44363554093807,0.102448240402978,2.59979386325471,1
0.047706207215532,0.431429278240975,0.0989024050531118,5.30545669578656,1
0.034502479235625,0.340053148977469,0.100043858511104,2.35831053226148,1
0.0456883648935346,0.340824232062308,0.103867119279826,1.07385091576639,1
0.0423162325899214,0.334776374195072,0.111562556174114,3.80000148192073,1
0.0380203553644613,0.321251246971094,0.110482885305823,3.74400332587406,1
0.0350547791237808,0.387697501626267,0.0965606875742563,1.96764958183949,1
0.0388520478876702,0.424891707990066,0.121915444504782,4.81779189574942,1
0.0397123529765097,0.435667603950724,0.100577889246135,5.99686715181535,1
0.0339297858127546,0.40499348697319,0.103032713109227,5.88586896559288,1
0.0414321197551209,0.337410870123687,0.126294777936718,0.762221653169142,1
0.0356190028760428,0.421082619764558,0.137247379748582,1.39344087577076,1
0.0381539059899106,0.340239978452688,0.142762638299458,0.14179479994935,1
0.0413277821239628,0.341488528690172,0.123400244518665,3.64459566241113,1
0.036028897959557,0.33577505483376,0.143848810299598,0.6648559277229,1
0.0366470506284317,0.342724359749109,0.122569995527786,2.44475704727039,1
0.0418734541502916,0.346920207758644,0.120742005832336,5.30446083997177,1
0.0362444945569605,0.351399827561113,0.111872739167533,3.28879666485953,1
0.0451900202670214,0.37079676402391,0.116640086322883,2.2140184602697,1
0.0477226143955512,0.370628639863407,0.11960670017298,1.25007589688008,1
0.0436839806762816,0.354810129507651,0.0994097800278217,2.64565965914594,1
0.0375020320658397,0.360166695362518,0.13861148234557,5.73717691305527,1
0.0413451093324552,0.462867584845756,0.0991024123704417,0.744155499888259,1
0.0337243042438999,0.432515715929007,0.11693687787511,2.82457947520174,1
0.0465009304103957,0.408918070835102,0.135678216317707,5.14137796669316,1
0.0460744595917105,0.349509386841225,0.114937664843186,0.260342829401719,1
0.0450841689499303,0.353924934805171,0.125446794321853,4.14975087120783,1
0.0361716479848874,0.332375489298028,0.135294755283946,5.87391280005023,1
0.0415097000106293,0.466208065724731,0.138539281875005,1.69960739095282,1
0.0323602014838437,0.433074434831509,0.140693358119387,0.802682999966539,1
0.0388041491234262,0.40924623468078,0.105157663104438,4.11167810647612,1
0.0370035021891299,0.370148638389855,0.108411948068101,5.45672733449637,1
0.034583755908988,0.346592570064344,0.139097552872334,3.66521389429946,1
0.0348602589880379,0.419599561484783,0.124481369298533,5.39989677859717,1
