Y_1,Y_2,Y_3,Y_4
-0.966034123325477,-0.411867332482743,0.491694968685442,0.471932317760328
-0.758280857802884,-0.525253960588842,0.626225627221521,0.58936431466761
0.725421437399339,0.0617445140558568,-0.233387362748942,0.089811796489343
-0.031406977575795,-0.817002537321176,0.234558464632898,0.372446925968082
0.689711349152526,-0.189369160238817,0.150989719405628,0.787265391867203
-0.581189831958131,-0.790307505768487,0.0601034095300312,-0.890416420160535
0.10458268307755,-0.775432075687947,-0.44986048835613,-0.392677240565968
0.259766770128842,0.568855781487825,-0.502742080676059,-0.907616887336904
-0.936017968474866,-0.416859364186138,-0.0967224590960545,-0.609046472732403
0.229426838234281,0.207066877501774,-0.544574347946905,0.440331605033051
-0.275177075453895,0.928845334431803,0.60889916722614,0.443506546998593
-0.900934841915878,-0.135030012059278,0.97220848379194,0.755598142303054
-0.0208600216453565,0.38950438923588,-0.94001609946122,0.164865928974821
-0.61497920787585,0.516198550578908,0.0713283813344754,-0.8586313292267
-0.75383250490811,-0.134715347705799,-0.825845560198215,0.845489140378184
-0.58901165818464,0.310996079607075,0.604182881111608,0.600744184702214
-0.70697017877022,-0.780489898553897,0.97828981940068,-0.428106287159274
-0.621855651054772,0.867519696770665,-0.8661074832045,0.0873264656827237
-0.914695178177713,-0.625078387156627,0.87879672376907,0.96955247394122
0.270395833719764,-0.467642322184722,-0.963644932726609,0.431356134253243
-0.43626628823914,0.595660520423194,0.367677227492711,0.67793919466
0.0771933560906808,-0.0247924491321527,0.567472960166437,-0.133478877984103
0.390326078888664,0.537916528117738,0.0682751357654565,-0.0587505687869185
-0.00176797303482101,-0.20798650956425,0.770718901862284,0.121426822089112
0.0716021115022265,-0.454122411752619,0.79800979781228,-0.461816912938005
-0.109633669407915,-0.925530731859344,0.251875252160992,0.498036935283892
-0.75213544480386,0.346589828217306,-0.724262015174884,0.00777554692097726
-0.0192854130639637,-0.140871081496294,-0.564396812575751,0.293619332545561
0.705996310681632,-0.0965215301905289,-0.635717848219133,-0.384508835938119
0.747854811723467,0.219714338580432,-0.916360272054091,-0.722550727843711
-0.459411335414605,-0.881193406283446,-0.786116682899586,-0.0488541324048741
-0.583077282497372,-0.368377123322268,0.23288697017137,-0.275081438362508
0.129959141476402,0.545444261725869,0.879322020322133,0.576226856797095
0.280623650325516,0.39286597801219,-0.291088538065342,0.560591641688219
-0.165942096714228,-0.74933563778164,-0.178741819880972,0.33702442850709
-0.588048968935513,-0.739697099221153,0.968698833968903,-0.732992280677375
0.895866242586337,-0.815295322561597,0.891158378070525,-0.956888225593006
-0.835857585804548,-0.98435941286133,0.353289356867078,0.119681411745019
-0.788581146836557,-0.153781229671667,0.976604524626572,-0.398361963861022
-0.715917756192004,0.311146349875829,0.533662774433189,0.878819427746917
-0.667079118247158,0.445845049384049,-0.326601471217048,0.961807272093718
0.241917287870617,0.0624185871648775,0.324763720798962,-0.426759222211481
0.147419529682396,-0.782364123453909,-0.511669426419441,0.601640573903069
-0.895844219428261,0.263532747056978,-0.408985498336806,0.792222702865208
0.862402769216499,-0.747000269341394,0.360356742461004,0.195053153635659
0.457323363356542,-0.731393391372851,0.0556936608375957,0.76803347144764
0.47568330759518,-0.802811814578005,-0.176812973184931,0.887463082391583
-0.873190998614364,-0.715945503136143,0.205276436072794,0.0983161748398054
0.720881126076464,-0.663497403016944,0.501040111847471,0.456773649188713
0.868810237922427,-0.607502155486089,0.167066348523917,0.15351659571602
0.968796624481943,-0.365040449701129,0.103585029871935,-0.948285057833721
0.717877633367732,-0.367142001707418,0.167141237515429,-0.106938043430371
0.571117978530061,-0.564873381154359,0.0236398399169504,0.292603914701311
0.0267548371751498,-0.497916307968528,-0.834814546002601,0.0424059053448365
-0.64479507898827,0.785844810571954,0.439140269718979,-0.255374678440976
-0.202821006528314,0.406446449112582,0.992312222593739,0.874269332683125
-0.732137498024058,0.111475885438773,-0.290931390086156,0.65906564905303
-0.938220902510097,-0.631132664484694,0.942517630366811,0.69817095990891
0.878283412139096,-0.575938314935359,-0.307102477399281,-0.254931520200921
-0.397387870827216,-0.845306383774646,0.773087723520613,0.186369150436981
-0.408932331049287,0.827600821559136,-0.0906102700161844,0.745105129295117
-0.334127436327649,0.413430435393861,-0.173145421958369,0.867003217014211
-0.0658636259422951,0.115577933509752,-0.564535863285399,0.336928548722751
0.296396812932314,-0.373142020126817,-0.748690825274748,-0.58644708412979
-0.949543637013927,-0.667592874195699,-0.382170812866369,0.307701184125176
0.684413224838669,0.24499451855979,0.452208863329664,-0.8558968975587
0.11806508997739,0.975869469904991,0.565744145958246,-0.186546169821272
0.708199898546886,-0.659135953886233,0.387575229973794,0.333863066414997
-0.304241611345478,-0.484415498855974,-0.980395495473876,0.867451319091859
-0.107946703889794,-0.206401362733713,0.686426676021019,0.62190006447653
-0.891521031117741,-0.852010460846124,0.844663995592551,-0.0309034563300192
-0.645784932421782,0.368192133924018,0.541908441347849,0.513498420131024
0.325616123921949,-0.195223334607676,-0.914680288129903,-0.165905092514466
-0.338342009593391,0.965670402787902,-0.243627725899562,0.943571985978588
0.796972275668599,-0.195632029555031,0.408679248966735,0.975949402461664
-0.763689603106579,0.241343894399157,0.459026091009294,0.728295058062405
0.976835857569961,-0.691260389041455,-0.551445858670971,-0.222232448175143
0.0799641980758583,-0.237309591111056,-0.46189053645327,-0.0905163439217764
0.413834838645526,-0.677732056301278,0.346062330008238,-0.506625604723842
0.998983240195409,0.516224862654837,-0.0450156045462775,0.568846186048354
-0.424301310369726,0.742222243830778,0.247432825334885,0.765675211166105
-0.170954922213783,-0.298446510228215,-0.527110134718179,0.827423362586036
-0.0703201167497254,0.371071417495074,-0.645752491003367,0.11656984724455
0.527914156983913,-0.411702732464301,0.659286771395169,0.197736205492411
0.636408077815342,0.0612586077137711,0.53384333587053,-0.702246559324902
-0.799556919609017,0.664846772570368,0.868956546236539,0.799426969071477
-0.643766092226467,0.194980383745159,-0.784222189831273,-0.0992128386957689
-0.280730173035839,-0.329377338589508,-0.635544988797889,-0.588655321072073
-0.886590621863418,-0.401549953333787,-0.801809435155083,0.799301981018162
0.0437713473225585,-0.0948149168613519,-0.0204723961531061,0.525171078746454
-0.328302050646151,-0.154708693559075,-0.613509339062259,0.764972614800596
-0.648661940648678,-0.280787364055529,0.791783147585136,-0.430099563950358
-0.582106652013729,0.116638399738594,-0.801820700636371,0.346451972904515
0.810307118008928,0.485090731403878,-0.911668856474678,0.328559808836101
0.350782354672494,-0.151330432748619,0.114590311609524,-0.754370012200948
-0.0630636001920053,-0.14128842284759,0.544990134375248,-0.185363153886374
0.824264948479246,-0.750254482560374,-0.376119885007462,-0.44942609736862
-0.791976850441243,-0.951131967899252,-0.64203504137133,0.433339481278283
0.491092147403435,-0.419629469738546,-0.322088643504564,-0.433231236742127
0.472534911193277,-0.364958834201547,-0.579708725912896,0.792397713698991
0.123722850563275,0.30738026793295,0.0203050395305004,0.65315778462712
-0.631611804968947,0.913871848141368,0.81272864653043,-0.219946974372005
0.19442270067571,0.871461745569761,0.257847877304636,-0.00419411407162684
-0.400126019820422,-0.0842273322912663,-0.796932222375376,0.389610385344988
-0.731754134342635,-0.519043206335831,-0.218290494547291,0.668738002199875
-0.574796933282314,0.527795888572957,-0.890766769552685,0.219259379351465
0.789883350881629,0.518654766262193,0.00256582640643055,0.149474321712816
-0.857094374425911,0.481296129957228,-0.136557656231506,-0.347915658154417
-0.515026882126561,0.487376682974652,0.995120699024378,-0.0871507982965061
-0.892491215582572,-0.788159166534469,0.623205161990646,0.427591166466269
-0.116555885871152,0.363120860940631,-0.0286966602039647,0.76881009055199
-0.973433599065495,-0.0734788428125617,0.788895511134786,0.441711341633863
0.794382701947144,-0.575673589490131,-0.72490681046587,-0.962774450547228
-0.606683617264736,-0.802962524623783,-0.219990171109429,0.349552934256572
-0.813258966489814,0.647148947855677,0.85471244999625,-0.122982351526974
-0.38526620082416,-0.649980525235841,0.834987664832234,-0.12435964166746
-0.087884666312517,-0.672860180430014,0.427148023188632,-0.765926360988684
-0.79666121275049,0.331974432822221,0.23667476724388,0.629363379037164
0.990779455310183,0.788778750708486,-0.313424219517309,-0.350289122738982
-0.335814333095002,0.0331164167025408,0.872054653379539,-0.507543771530717
-0.405306368224157,0.405404613900951,-0.750451918679015,-0.314573557753441
-0.875909557360735,-0.6928192467612,0.461170723011414,-0.248615719980823
-0.403512056224472,0.906914139772495,0.292954864851628,0.0931075861659179
-0.907297470203638,0.0817681624829529,0.66630397133859,0.123840308531953
0.0108562849154059,0.359467796420934,-0.203435543562449,-0.208355542751998
0.522851773380227,-0.926873963903094,0.499644418721272,-0.203738240937328
0.262139998427187,0.618407702587587,0.670441020956261,0.0307344384231447
-0.820216698447817,0.497237743552394,-0.355079205275481,0.315061084191822
-0.838275153739373,-0.759625964025839,0.10452323371671,0.901830396529918
0.554481073097886,0.0500903295252175,0.958258264867784,0.444697028654996
0.810269488447142,-0.348332742473502,0.0986170660366055,-0.199840509275325
0.0675439035340004,0.092898879806137,-0.339152780786794,0.66374267865962
-0.781691575915083,-0.202238495233602,0.23894311035556,-0.731323316542584
0.651617715711197,-0.169813226773907,-0.278726857995595,-0.879066456120343
-0.323804562395656,-0.638524479490411,0.513019087003889,-0.831505895370681
-0.412053893947032,-0.489226519023898,-0.172198502619621,-0.672203363340584
0.492626855407359,-0.958928450683631,-0.0153097912301245,-0.351560159411902
-0.979326763313207,0.847351225240814,0.38948646626522,-0.396546445590706
-0.903105321493556,0.307399778016506,0.945467770159568,-0.976638017739321
0.335832243147247,0.865227144097128,-0.344490079013186,0.0798101876992505
0.206935967661539,-0.672975262944949,0.675606366157151,-0.809254614744357
0.0522049315911224,0.842194511784395,0.478144454547056,-0.706970287115537
0.459418896446455,0.589315770777506,0.908348912759086,0.26228241402991
0.414506970630843,0.154788393413297,-0.936154740992043,0.718640822857571
0.562754103598554,-0.119928808479493,-0.286262027634916,0.948443262477427
-0.424046048771658,-0.484772526575125,0.325307668574429,0.141676854944367
0.385063972773038,0.5038927877349,-0.436996881703019,0.993700429149897
0.113339669928025,-0.542661035788997,-0.539233865365073,0.107083146991065
-0.206958414836815,-0.871625825216203,0.42225710236065,0.0309169096806516
-0.876818665892071,0.534659021553149,0.249145833986617,-0.338635868019466
0.560351062982347,0.342404370713071,0.181217305839272,-0.139996403213207
-0.32483227189591,0.43042502957168,0.320875932625204,-0.0163874927925105
0.215731814525892,0.284121656867705,-0.904890653772268,-0.857925832174095
0.482508099004436,-0.161903412750234,-0.302430382979882,0.775478431065432
-0.790373516053001,-0.218475835591651,-0.0973188392885136,-0.870732817898263
-0.74422324043401,0.632280205750645,-0.518190005759779,-0.127630088537103
0.0990802140303959,-0.365144272688301,0.430090026592353,0.653259013237784
-0.0295411828300813,0.629079545801303,0.712364584012576,-0.210930631533933
0.780951358368877,0.578147029877917,-0.436984609762893,0.226949763410524
0.597920557625759,0.704527780687691,0.462101659447483,0.637281470164418
0.468682167391939,0.0112732351435123,-0.724474214960967,0.772470078125213
-0.897336227775258,0.271322777722754,0.673445563499435,0.862223254974441
-0.854229401802048,0.90178883075627,-0.72279656851528,-0.618430703981756
-0.822945080650559,-0.112071689962379,0.176418770778987,-0.482835497162455
0.596701728227905,-0.879962360441048,-0.267686399090124,0.795731369680598
0.886016279141405,0.733499793998637,0.613519089322211,0.186723720772218
